||valtech-employment-section||Valtech employment section|Firstly, we're going to ask you about your working patterns and location in 2022. These are key inputs to emissions calculations!||||||||Sección de empleo de Valtech|En primer lugar, le preguntaremos sobre sus patrones de trabajo y ubicación en 2022. ¡Estos son insumos clave para los cálculos de emisiones!| | | ||Section emploi Valtech|Tout d'abord, nous allons vous poser des questions sur vos habitudes et vos lieux de travail en 2022. Ce sont des données clés pour le calcul des émissions !| | | ||Seção: o trabalho na Valtech|Em primeiro lugar, vamos perguntar sobre seus padrões de trabalho e localização em 2022. Estes são os principais insumos para os cálculos de emissões!| | | |$
||business-travel-emissions_train-journeys-overview|BUSINESS TRAVEL EMISSIONS|Please tell us a bit more about the train journeys you took for Valtech in 2022.||Table|"Rows:
- 0-1 hour
- 1-2 hours
- 2-3 hours
- ...

Columns:
- Number of hours per journey
- Number of single train journeys
- % of these journeys on national trains
- % of these journeys on international trains (e.g. Eurostar)
- % of these journeys on light rail / tram
- % of these journeys on metro / underground / subway train"|||"* ADD ROW TEXT: Add journey
* REMOVE ROW TEXT: Remove journey"|||Cuéntenos un poco más sobre los viajes en tren que hizo para Valtech en 2022.| |"Filas:
- 0-1 hora
- 1-2 horas
- 2-3 horas
- ...                                                                                                                                                         
Columnas:
- Número de horas por viaje                                                                                                                            
- Número de viajes en tren
- % de estos viajes en trenes nacionales
- % de estos viajes en trenes internacionales (por ejemplo, Eurostar)
- % de estos viajes en tren ligero / tranvía
- % de estos viajes en metro / tren subterráneo"|"* ADD ROW TEXT: Agregar viaje
* REMOVE ROW TEXT: Eliminar viaje"| ||Veuillez nous en dire un peu plus sur les voyages en train que vous avez effectués pour Valtech en 2022.| |" Lignes :
- 0-1 heure
- 1-2 heures
- 2-3 heures
- ...

Colonnes :
- Nombre d'heures par trajet
- Nombre de voyages en train simple
- % de ces trajets sur des trains nationaux
- % de ces trajets sur des trains internationaux (par exemple Eurostar)
- % de ces trajets en train léger / tramway
- % de ces trajets en métro "|"* ADD ROW TEXT: Ajouter un voyage
* REMOVE ROW TEXT: Supprimer un voyage"| ||Por favor, conte-nos um pouco mais sobre as viagens de trem que você fez para a Valtech em 2022.| |"Linhas:
- 0-1 hora
- 1-2 horas
- 2-3 horas
-...              
                                                                                                                                                                                                                                                                                                                                                                                                                 
Colunas:
- Número de horas por viagem
- Número de viagens de trens                                                                                                               
- % dessas viagens em trens nacionais 
- % dessas viagens em trens internacionais (por exemplo, Eurostar)
- % dessas viagens em metrô de superfície / bondes
- % dessas viagens em trens de metrô "|"* ADD ROW TEXT: Adicionar viagem
* REMOVE ROW TEXT: Remover viagem"| |$
||business-travel-emissions_car-journeys-overview|BUSINESS TRAVEL EMISSIONS|Please tell us a bit more about the car journeys you took for Valtech in 2022.||Table|"Columns:
- Number of hours per journey
- Number of single conventional fuel (petrol [gasoline] / diesel) car journeys
- Number of single hybrid (petrol-electric) car journeys
- Number of single electric vehicle (EV) car journeys
- Number of single bioethanol-powered car journeys
- Number of single biodiesel-powered car journeys
- Number of single LPG car journeys"|||"* ADD ROW TEXT: Add journey
* REMOVE ROW TEXT: Remove journey"|||Cuéntenos un poco más sobre los viajes en coche que hizo para Valtech en 2022.| |"Columnas:
- Número de horas por viaje      
- Número de viajes en automóvil con un solo combustible convencional (gasolina / diésel)
- Número de viajes en automóvil híbrido individual (gasolina-eléctrico)
- Número de viajes en automóvil de un solo vehículo eléctrico (EV)
- Número de viajes en automóvil con bioetanol                                                                                           
- Número de viajes en automóvil con biodiésel
- Número de viajes en un solo automóvil de GLP"|"* ADD ROW TEXT: Agregar viaje
* REMOVE ROW TEXT: Eliminar viaje"| ||Veuillez nous en dire un peu plus sur les voyages en voiture que vous avez effectués pour Valtech en 2022.| |"Colonnes :
- Nombre d'heures par trajet
- Nombre de trajets en voiture avec un seul carburant conventionnel (essence / diesel)
- Nombre de trajets en voiture simple hybride (essence-électrique)
- Nombre de trajets en véhicule électrique (VE)
- Nombre de trajets en voiture alimentés au bioéthanol
- Nombre de trajets en voiture alimentés au biodiesel
- Nombre de trajets d'une seule voiture GPL"|"* ADD ROW TEXT: Ajouter un voyage
* REMOVE ROW TEXT: Supprimer un voyage"| ||Por favor, conte-nos um pouco mais sobre as viagens de carro que você fez para a Valtech em 2022.| |"Colunas:
- Número de horas por viagem
- Número de viagens únicas de carro com combustível convencional (gasolina / diesel)
- Número de viagens únicas de carro híbrido (gasolina-elétrico)
- Número de viagens únicas de carro de elétrico (EV)
- Número de viagens únicas de carro movido a bioetanol
- Número de viagens únicas de carro movido a biodiesel
- Número de viagens únicas de carro de carro movido a GLP "|"* ADD ROW TEXT: Adicionar viagem
* REMOVE ROW TEXT: Remover viagem"| |$
||business-travel-emissions_taxi-journeys-overview|BUSINESS TRAVEL EMISSIONS|Please tell us a bit more about the taxi journeys you took for Valtech in 2022.||Table|"Columns:
- Number of hours per journey
- Number of single conventional fuel taxi journeys (petrol [gasoline] / diesel)
- Number of single hybrid taxi journeys (petrol / gasoline-electric)
- Number of single electric taxi journeys"|||"* ADD ROW TEXT: Add journey
* REMOVE ROW TEXT: Remove journey"|||Cuéntenos un poco más sobre los viajes en taxi que hizo para Valtech en 2022.| |"Columnas:
- Número de horas por viaje      
- Número de viajes en taxi con combustible convencional (gasolina / diésel)
- Número de viajes en taxi híbrido individual (gasolina / gasolina-eléctrico)
- Número de viajes individuales en taxi eléctrico"|"* ADD ROW TEXT: Agregar viaje
* REMOVE ROW TEXT: Eliminar viaje"| ||Veuillez nous en dire un peu plus sur les voyages en taxi que vous avez effectués pour Valtech en 2022.| |"Colonnes :
- Nombre d'heures par trajet
- Nombre de trajets simples en taxi-combustible conventionnel (essence/ diesel)
- Nombre de trajets en taxi hybride simple (essence / essence-électrique)
- Nombre de trajets en taxi électrique simple"|"* ADD ROW TEXT: Ajouter un voyage
* REMOVE ROW TEXT: Supprimer un voyage"| ||Conte-nos um pouco mais sobre as viagens de táxi que você fez para a Valtech em 2022.| |"Colunas:
- Número de horas por viagem
- Número de viagens únicas de táxi de combustível convencional (gasolina / diesel)
- Número de viagens únicas de táxi híbrido (gasolina / gasolina-elétrico)
- Número de viagens únicas de táxi elétrico "|"* ADD ROW TEXT: Adicionar viagem
* REMOVE ROW TEXT: Remover viagem"| |$
||business-travel-emissions_coach-journeys-overview|BUSINESS TRAVEL EMISSIONS|Please tell us a bit more about the coach journeys you took for Valtech in 2022.||Table|"Columns:
- Number of hours per journey
- Number of single coach journeys"|||"* ADD ROW TEXT: Add journey
* REMOVE ROW TEXT: Remove journey"|||Cuéntenos un poco más sobre los viajes en autocar que hizo para Valtech en 2022.| |"Columnas:
- Número de horas por viaje      
- Número de viajes en autocar individual"|"* ADD ROW TEXT: Agregar viaje
* REMOVE ROW TEXT: Eliminar viaje"| ||Veuillez nous en dire un peu plus sur les voyages en autocar que vous avez effectués pour Valtech en 2022.| |"Colonnes :
- Nombre d'heures par trajet
- Nombre de trajets en autocar"|"* ADD ROW TEXT: Ajouter un voyage
* REMOVE ROW TEXT: Supprimer un voyage"| ||Conte-nos um pouco mais sobre as viagens de Ônibus de viagem que você fez para a Valtech em 2022.| |"Colunas:
- Número de horas por viagem
- Número de viagens únicas de ônibus de viagem"|"* ADD ROW TEXT: Adicionar viagem
* REMOVE ROW TEXT: Remover viagem"| |$
||business-travel-emissions_bus-journeys-overview|BUSINESS TRAVEL EMISSIONS|Please tell us a bit more about the bus journeys you took for Valtech in 2022.||Table|"Columns:
- Number of hours per journey
- Number of single bus journeys"|||"* ADD ROW TEXT: Add journey
* REMOVE ROW TEXT: Remove journey"|||Cuéntenos un poco más sobre los viajes en autobús que hizo para Valtech en 2022.| |"Columnas:
- Número de horas por viaje      
- Número de viajes en autobús individual"|"* ADD ROW TEXT: Agregar viaje
* REMOVE ROW TEXT: Eliminar viaje"| ||Veuillez nous en dire un peu plus sur les voyages en bus que vous avez effectués pour Valtech en 2022.| |"Colonnes :
- Nombre d'heures par trajet
- Nombre de trajets en bus unique"|"* ADD ROW TEXT: Ajouter un voyage
* REMOVE ROW TEXT: Supprimer un voyage"| ||Conte-nos um pouco mais sobre as viagens de ônibus que você fez para a Valtech em 2022.| |"Colunas:
- Número de horas por viagem
- Número de viagens únicas de ônibus "|"* ADD ROW TEXT: Adicionar viagem
* REMOVE ROW TEXT: Remover viagem"| |$
||business-travel-emissions_ferry-journeys-overview|BUSINESS TRAVEL EMISSIONS|Please tell us a bit more about the ferry journeys you took for Valtech in 2022.||Table|"Columns:
- Number of hours per journey
- Number of single ferry journeys"|||"* ADD ROW TEXT: Add journey
* REMOVE ROW TEXT: Remove journey"|||Cuéntenos un poco más sobre los viajes en ferry que hizo para Valtech en 2022.| |"Columnas:
- Número de horas por viaje      
- Número de viajes en ferry individuales"|"* ADD ROW TEXT: Agregar viaje
* REMOVE ROW TEXT: Eliminar viaje"| ||Veuillez nous en dire un peu plus sur les voyages en ferry que vous avez effectués pour Valtech en 2022.| |"Colonnes :
- Nombre d'heures par trajet
- Nombre de trajets en ferry simples"|"* ADD ROW TEXT: Ajouter un voyage
* REMOVE ROW TEXT: Supprimer un voyage"| ||Conte-nos um pouco mais sobre as viagens de balsa que você fez para a Valtech em 2022.| |"Colunas:
- Número de horas por viagem
- Número de viagens únicas de balsa"|"* ADD ROW TEXT: Adicionar viagem
* REMOVE ROW TEXT: Remover viagem"| |$
If  no move to next section on general sustainability||business-travel-emissions_overnight-stay|BUSINESS TRAVEL EMISSIONS|Did you stay overnight, away from home for Valtech purposes in 2022? |This may have been in a hotel, in other accommodation such as an Airbnb, or with friends / family. |MULTIPLE OPTIONS - ONE CHOICE|"Options:
 - Yes
 - No"|||"* ADD ROW TEXT: Add journey
* REMOVE ROW TEXT: Remove journey"|||¿Pasó la noche fuera de casa por motivos de Valtech en 2022? |Esto puede haber sido en un hotel, en otro alojamiento como un Airbnb o con amigos / familiares. |"Opciones:
 - Sí
- No"|"* ADD ROW TEXT: Agregar viaje
* REMOVE ROW TEXT: Eliminar viaje"| ||Avez-vous passé la nuit loin de chez vous pour les besoins de Valtech en 2022 ? |Cela peut avoir été dans un hôtel, dans d'autres hébergements tels qu'un Airbnb, ou avec des amis / famille. |"Options :
 - Oui
 - Non"|"* ADD ROW TEXT: Ajouter un voyage
* REMOVE ROW TEXT: Supprimer un voyage"| ||Você passou a noite longe de casa para propósitos da Valtech em 2022? |Isso pode ter sido em um hotel, em outras acomodações, como um Airbnb, ou com amigos / familiares. |"Opções:
- Sim
- Não"|"* ADD ROW TEXT: Adicionar viagem
* REMOVE ROW TEXT: Remover viagem"| |$
"Only show if ""yes"" to previous question"||business-travel-emissions_overnight-stay-details|BUSINESS TRAVEL EMISSIONS|"[SEE TABLE ON ""BUSINESS TRAVEL TABLES"" TAB] Please tell us some more detail on the approximate number of nights you stayed, which countries you stayed in and the type of accommodation you used in the table below."||Table|"Columns:
- Country of stay
- Number of nights
- % of these nights in hotels
- % of these nights in Airbnbs / guesthouses
- % of these nights staying with friends / family"|||"* COUNTRY PLACEHOLDER TEXT: Select your country...
* ADD ROW TEXT: Add stay
* REMOVE ROW TEXT: Remove stay"|||Díganos más detalles sobre el número aproximado de noches que se hospedó, en qué países se hospedó y el tipo de alojamiento que utilizó en la tabla a continuación.| |"Columnas:
- País de estancia
- Número de noches
- % de estas noches en hoteles
- % de estas noches en Airbnbs / casas de huéspedes
- % de estas noches alojándose con amigos / familia"|"* TEXTO DEL MARCADOR DE POSICIÓN DEL país: Seleccione su país...                                   
* AGREGAR TEXTO DE FILA: Agregar estancia
* ELIMINAR EL TEXTO de la FILA: Eliminar estancia"| ||Veuillez nous donner plus de détails sur le nombre approximatif de nuits que vous avez passées, les pays dans lesquels vous avez séjourné et le type d'hébergement que vous avez utilisé dans le tableau ci-dessous.| |"Colonnes :
- Pays de séjour
- Nombre de nuits
- % de ces nuits dans les hôtels
- % de ces nuits en Airbnbs / Locations de particulier à particulier
- % de ces nuits passées avec des amis / famille"|"* TEXTE D'ESPACE RÉSERVÉ AU PAYS : Sélectionnez votre pays...
* AJOUTER UN TEXTE DE LIGNE : Ajouter un séjour
* SUPPRIMER LE TEXTE DE LA LIGNE : Supprimer le séjour"| ||Por favor, informe-nos mais alguns detalhes sobre o número aproximado de noites que ficou, em que países ficou e o tipo de acomodação que utilizou na tabela abaixo.| |"Colunas:
- País de estadia
- Número de noites
- % dessas noites em hotéis
- % dessas noites em Airbnbs / pousadas
- % dessas noites ficando com amigos / familiares"|"* TEXTO DO ESPAÇO RESERVADO PARA O PAÍS: Selecione seu país...                                 
* ADICIONAR TEXTO DA LINHA: Adicionar estadia
* REMOVER TEXTO DA LINHA: Remover estadia"| |$
||general-sustainability_section|GENERAL SUSTAINABILITY |General sustainability section|We're now going to ask you a few additional questions on your feelings about Sustainability at Valtech and your own emissions reduction efforts. We would LOVE your feedback, but feel free to skip this section. As there are some free text answers we'd like to remind you not to say anything that could identify you or any colleagues personally (e.g. names, roles, etc.).  ||||||||Sección de sostenibilidad general|Ahora vamos a hacerle algunas preguntas adicionales sobre sus sentimientos acerca de la sostenibilidad en Valtech y sus propios esfuerzos de reducción de emisiones. Nos ENCANTARÍA recibir sus comentarios, pero no dude en omitir esta sección. Como hay algunas respuestas de texto libre, nos gustaría recordarle que no diga nada que pueda identificarlo a usted o a ningún compañero personalmente (por ejemplo, nombres, roles, etc.). | | | ||Section durabilité générale|Nous allons maintenant vous poser quelques questions supplémentaires sur vos sentiments concernant le développement durable chez Valtech et vos propres efforts de réduction des émissions. Nous AIMERIONS recevoir vos commentaires, mais n'hésitez pas à sauter cette section. Comme il y a des réponses en texte libre, nous aimerions vous rappeler de ne rien dire qui pourrait vous identifier ou identifier vos collègues personnellement (par exemple, les noms, les rôles, etc.). | | | ||Seção geral de sustentabilidade|Agora vamos fazer algumas perguntas adicionais sobre seus sentimentos em relação à Sustentabilidade na Valtech e seus próprios esforços de redução de emissões. Adoraríamos receber seu feedback, mas fique à vontade para pular esta seção. Como há algumas respostas de texto livre, gostaríamos de lembrá-lo de não dizer nada que possa identificar você ou seus colegas pessoalmente (por exemplo, nomes, funções, etc.). | | | |$
|Optional|general-sustainability_champion|GENERAL SUSTAINABILITY |Do you know who the Sustainability Champion is for your entity?||MULTIPLE OPTIONS - ONE CHOICE|"Options:
 - Yes
 - No"||||||¿Sabe quién es el Campeón de Sostenibilidad para su entidad?| |"Opciones:
- Sí
- No"| | ||Savez-vous qui est le champion du développement durable pour votre entité ?| |"Options :
 - Oui
 - Non"| | ||Você sabe quem é o Campeão de Sustentabilidade na sua entidade?| |"Opções:
- Sim
- Não"| | |$
|Optional|general-sustainability_targets|GENERAL SUSTAINABILITY |Before completing this survey, were you aware that Valtech is committing to emissions reduction targets?|Our emissions target is to be Net Zero by 2040, pending validation by the Science Based Targets initiative.|MULTIPLE OPTIONS - ONE CHOICE|"Options:
 - Yes
 - No"||||||Antes de completar esta encuesta, ¿sabía que Valtech se está comprometiendo con los objetivos de reducción de emisiones?|Nuestro objetivo de emisiones es ser Cero Neto para 2040, a la espera de la validación por parte de la iniciativa Science Based Targets.|"Opciones:
 - Sí
- No"| | ||Avant de répondre à ce sondage, saviez-vous que Valtech s'engage à atteindre des objectifs de réduction des émissions ?|Notre objectif d'émissions est d'être net zéro d'ici à 2040, en attendant la validation par l'initiative Science Based Targets.|"Options :
 - Oui
 - Non"| | ||Antes de concluir esta pesquisa, você sabia que a Valtech está se comprometendo com as metas de redução de emissões?|Nossa meta de emissões é ser zerada até 2040, pendente de validação pela iniciativa Science Based Targets.|"Opções:
- Sim
- Não"| | |$
|Optional|general-sustainability_local-initiatives|GENERAL SUSTAINABILITY |Are you aware of any initiatives in your base / normal Valtech office to help reduce our emissions?||MULTIPLE OPTIONS - ONE CHOICE|"Options:
 - Yes
 - No
 - N/A (I don't have a base Valtech office)"||||||¿Está al tanto de alguna iniciativa en su oficina base / normal de Valtech para ayudar a reducir nuestras emisiones?| |"Opciones:
 - Sí
 - No
 - N/D (No tengo una oficina base de Valtech)"| | ||Connaissez-vous des initiatives dans votre bureau Valtech pour aider à réduire nos émissions ?| |"Options :
 - Oui
 - Non
 - N/A (Je n'ai pas de bureau Valtech)"| | ||Você está ciente de alguma iniciativa em sua base / escritório normal da Valtech para ajudar a reduzir nossas emissões?| |"Opções:
 - Sim
- Não
- N/A (Eu não tenho um escritório base da Valtech)"| | |$
Only show if selected yes in previous question|Optional|general-sustainability_local-initiatives-details|GENERAL SUSTAINABILITY |Please share what these initiatives are.||OPEN TEXT|||||||Por favor, comparta cuáles son estas iniciativas.| | | | ||Partagez nous ces initiatives.| | | | ||Compartilhe quais são essas iniciativas.| | | | |$
|Optional|general-sustainability_personal-reduction|GENERAL SUSTAINABILITY |Have you already started making a personal effort to reduce your emissions in any of these areas?||MULTIPLE OPTIONS - MULTIPLE CHOICE|"Options:
 - Yes, I'm reducing my commuting emissions
 - Yes, I'm reducing my business travel emissions
 - Yes, I'm reducing my home emissions
 - No, I haven't started trying to reduce my emissions in any of these areas yet"||||||¿Ya ha comenzado a hacer un esfuerzo personal para reducir sus emisiones en alguna de estas áreas?| |"Opciones:
 - Sí, estoy reduciendo mis emisiones de transporte
- Sí, estoy reduciendo mis emisiones de viajes de negocios
- Sí, estoy reduciendo las emisiones de mi hogar
- No, todavía no he empezado a tratar de reducir mis emisiones en ninguna de estas áreas"| | ||Avez-vous déjà commencé à faire un effort personnel pour réduire vos émissions dans l'un de ces domaines ?| |"Options :
 - Oui, je réduis mes émissions de gaz à effet de serre liées à mes trajets domicile-travail 
 - Oui, je réduis mes émissions liées aux voyages d'affaires
 - Oui, je réduis les émissions à la maison
 - Non, je n'ai pas encore commencé à essayer de réduire mes émissions dans aucun de ces domaines"| | ||Você já começou a fazer um esforço pessoal para reduzir suas emissões em alguma dessas áreas?| |"Opções:
 - Sim, estou reduzindo minhas emissões de deslocamento diário
- Sim, estou reduzindo minhas emissões de viagens de negócios
- Sim, estou reduzindo as emissões da minha casa
- Não, ainda não comecei a tentar reduzir minhas emissões em nenhuma dessas áreas"| | |$
"Only show if selected ""I'm reducing my commuting / business travel / home emissions"" in previous question"|Optional|general-sustainability_personal-reduction-details|GENERAL SUSTAINABILITY |Please can you share more details on what you're doing to reduce your emissions in these areas? ||OPEN TEXT|||||||¿Puede compartir más detalles sobre lo que está haciendo para reducir sus emisiones en estas áreas? | | | | ||Pouvez-vous nous donner plus de détails sur ce que vous faites pour réduire vos émissions dans ces domaines ? | | | | ||Você pode compartilhar mais detalhes sobre o que está fazendo para reduzir suas emissões nessas áreas? | | | | |$
|Optional|general-sustainability_personal-reduction-support|GENERAL SUSTAINABILITY |How could Valtech best support you to reduce your personal emissions as an employee?|Select 1–3 options.|MULTIPLE OPTIONS - MULTIPLE CHOICE|"Options:
 - Helping me learn about how I can make greener choices.
 - Introducing formal employee benefits that help me reduce my footprint (e.g. tax-free bicycle lease schemes).
 - Setting up more employee groups so we can share ideas and learn from each other.
 - Negotiating discounts for employees on green solutions (e.g. discounts with solar panel suppliers).
 - Communicating more frequently on our emissions reduction targets and initiatives.
 - Introducing more **local** initiatives and events focussed on emissions reduction.
 - Introducing more **global** initiatives and events focussed on emissions reduction.
 - Other (please specify)"|||"* OTHER TEXT: Other (please specify)
* OTHER PLACEHOLDER: Different support

* VALIDATOR TEXT: Select 1–3 options."|||¿Cómo podría Valtech ayudarle mejor a reducir sus emisiones personales como empleado?|Seleccione opciones 1–3.|"Opciones:
- Ayudarme a aprender cómo puedo tomar decisiones más ecológicas. - Introducir beneficios formales para los empleados que me ayuden a reducir mi huella (por ejemplo, esquemas de arrendamiento de bicicletas libres de impuestos).
- Crear más grupos de empleados para que podamos compartir ideas y aprender unos de otros.
- Negociar descuentos para los empleados en soluciones ecológicas (por ejemplo, descuentos con proveedores de paneles solares).
- Comunicarnos con mayor frecuencia sobre nuestros objetivos e iniciativas de reducción de emisiones.
 - Introducir más iniciativas y eventos **locales** centrados en la reducción de emisiones.
 - Introducir más **iniciativas globales** y eventos centrados en la reducción de emisiones.
- Otro (por favor especifique)"|"* OTRO TEXTO: Otro (especifique)
* OTRO MARCADOR DE POSICIÓN: soporte diferente

* TEXTO DEL VALIDADOR: Seleccione opciones 1–3."| ||Comment Valtech pourrait-elle vous aider au mieux à réduire vos émissions personnelles en tant qu'employé ?|Sélectionnez 1 à 3 options.|"Options :
 - M'aider à comprendre comment je peux faire des choix plus écologiques. - Introduire des avantages sociaux formels qui m'aident à réduire mon empreinte (par exemple, des programmes de location de vélos avantageux).
 - Mettre en place plus de groupes d'employés afin que nous puissions partager des idées et apprendre les uns des autres.
 - Négocier des remises pour les employés sur les solutions vertes (par exemple des remises avec les fournisseurs de panneaux solaires).
 - Communiquer plus fréquemment sur nos objectifs et initiatives de réduction des émissions.
 - Introduire davantage d'initiatives et d'événements **locaux** axés sur la réduction des émissions.
 - Introduire davantage d'initiatives et d'événements **mondiaux** axés sur la réduction des émissions.
 - Autre (précisez)"|"* AUTRE TEXTE : Autre (veuillez préciser)
* AUTRE ESPACE RÉSERVÉ : Support différent

* TEXTE DU VALIDATEUR : sélectionnez 1 à 3 options."| ||Como a Valtech poderia ajudá-lo a reduzir suas emissões pessoais como funcionário?|Selecione opções 1-3.|"Opções:
- Ajudando-me a aprender sobre como posso fazer escolhas mais ecológicas.                                             -  Apresentação de benefícios formais para funcionários que me ajudam a reduzir meu impacto (por exemplo, esquemas de aluguel de bicicletas isentos de impostos).
- Criação de mais grupos de funcionários para que possamos compartilhar ideias e aprender uns com os outros.
 - Negociação de descontos para funcionários em soluções verdes (por exemplo, descontos com fornecedores de painéis solares).
 - Comunicar com mais frequência sobre nossas metas e iniciativas de redução de emissões.
 - Apresentando mais iniciativas e eventos **locais** focados na redução de emissões.
 - Apresentando mais iniciativas e eventos **globais** focados na redução de emissões.
 - Outro (especifique)"|"* OUTRO TEXTO: Outro (especifique)
* OUTRO ESPAÇO RESERVADO: suporte diferente

* TEXTO VALIDADOR: Selecione opções 1-3."| |$
"If ""I find it easy"" selected, move to general-sustainability-carbon-tax question"|Optional|general-sustainability_personal-reduction-challenging|GENERAL SUSTAINABILITY |Thinking as an individual within the Valtech context, which area do you find the most challenging when it comes to reducing your emissions?||MULTIPLE OPTIONS - ONE CHOICE|"Options:
 - Commuting to my base Valtech office
 - Commuting to client site(s)
 - Working from home
 - Travelling on business 
 - I find it easy to reduce my emissions in all of these categories!"||||||Pensando como individuo dentro del contexto de Valtech, ¿qué área le parece más desafiante cuando se trata de reducir sus emisiones?| |"Opciones:
- Viajar a mi oficina base de Valtech
- Conmutación al sitio(s) del cliente
- Trabajar desde casa
- Viajar por negocios
- ¡Me resulta fácil reducir mis emisiones en todas estas categorías!"| | ||En tant qu'individu dans le contexte de Valtech, quel domaine trouvez-vous le plus difficile en matière de réduction de vos émissions ?| |"Options :
 - Trajets domicile-travail vers mon bureau de Valtech
 - Déplacement vers le (s) site(s) client (s)
 - Travail à domicile
 - Voyages d'affaires
 - Je trouve facile de réduire mes émissions dans toutes ces catégories !"| | ||Pensando como um indivíduo dentro do contexto da Valtech, qual área você acha mais desafiadora quando se trata de reduzir suas emissões?| |"Opções:
 - Deslocamento para o meu escritório base Valtech
- Deslocamento para o (s) local(is) do cliente
- Trabalhar em casa
- Viajar a negócios
- Eu acho fácil reduzir minhas emissões em todas essas categorias!"| | |$
|Optional|general-sustainability_personal-reduction-challenging-reasons-for-commuting|GENERAL SUSTAINABILITY |Why do you find it hard to reduce your commuting emissions?|Select as many options as you like. |MULTIPLE OPTIONS - MULTIPLE CHOICE|"Options:
 - There is no greener way for me to get there because I'm already using the greenest available method.
 - There is no greener way for me to get there because there's no way to get to the site by walking / cycling or using public transport.
 - In theory the distance could be walked or cycled but it's too difficult (e.g. it's too hot / there are no cycle lanes).
 - It's not *practical* for me to use a greener method (e.g. taking the train rather than driving would take 6x longer).
 - I have to drive and it's hard to find people to car share with and / or an electric vehicle is not an option for me.
 - Other (please specify)"|List shown is dependent on answer to previous question||"* OTHER TEXT: Other (please specify)
* OTHER PLACEHOLDER: Different reasons"|||¿Por qué le resulta difícil reducir sus emisiones de transporte?|Selecciona tantos como quieras. |"Opciones:
 - No hay manera más verde para mí para llegar allí porque ya estoy utilizando el método más verde disponible. - No hay una forma más ecológica de llegar allí porque no hay forma de llegar al sitio caminando /en bicicleta o en transporte público.
 - En teoría, la distancia se puede recorrer a pie o en bicicleta, pero es demasiado difícil (por ejemplo, hace demasiado calor /no hay carriles para bicicletas).
 - No es *práctico* para mí usar un método más ecológico (por ejemplo, tomar el tren en lugar de conducir tomaría 6 veces más tiempo).
 - Tengo que conducir y es difícil encontrar personas con las que compartir el automóvil y / o un vehículo eléctrico no es una opción para mí.
 Otro (por favor especifique)"|"* OTHER TEXT: Otro (por favor, especifique)
* OTHER PLACEHOLDER: Otras razones "| ||Pourquoi avez-vous du mal à réduire vos émissions de gaz à effet de serre liées à vos trajets domicile-travail ?|Sélectionner autant que vous voulez. |"Options :
 - Il n'y a pas de moyen plus vert pour moi d'y arriver parce que j'utilise déjà la méthode la plus verte disponible. - Il n'y a pas de moyen plus écologique pour moi de m'y rendre car il n'y a aucun moyen de se rendre sur le site en marchant /faisant du vélo ou en utilisant les transports en commun.
 - En théorie, la distance peut être parcourue à pied ou à vélo, mais c'est trop difficile (par exemple, il fait trop chaud / il n'y a pas de pistes cyclables).
 - Ce n'est pas *pratique* pour moi d'utiliser une méthode plus verte (par exemple, prendre le train plutôt que de conduire prendrait 6 fois plus de temps).
 - Je dois conduire et il est difficile de trouver des gens avec qui partager ma voiture et / ou un véhicule électrique n'est pas une option pour moi.
 - Autre, (précisez)"|"* OTHER TEXT: Autre (veuillez préciser)
* OTHER PLACEHOLDER: Autres raisons"| ||Por que você acha difícil reduzir suas emissões de deslocamento?|Selecione quantas opções quiser. |"Opções:
- Não há nenhuma maneira mais verde para eu chegar lá, porque eu já estou usando o método mais verde disponível.                                                                                                                                                       - Não há nenhuma maneira mais verde para eu chegar lá, porque não há nenhuma maneira de chegar ao local a pé /de bicicleta ou usando o transporte público.
- Em teoria, a distância poderia ser percorrida ou pedalada, mas é muito difícil (por exemplo, é muito quente /não há ciclovias).
 - Não é *prático* para mim usar um método mais ecológico (por exemplo, pegar o trem em vez de dirigir levaria 6x mais tempo).
 - Eu tenho que dirigir e é difícil encontrar pessoas para compartilhar o carro com e / ou um veículo elétrico não é uma opção para mim.
 - Outro (especifique)"|"* OTHER TEXT: Outro (por favor, especifique)
* OTHER PLACEHOLDER: Outras razões"| |$
